bank_to,k_symbol,account_to,account_id,amount,order_id
QR,SIPO,16704351,1680,5955.0,31865.0
UV,SIPO,8172750,1681,8550.0,31866.0
AB,NULL,76300596,1681,6.0,31867.0
YZ,POJISTNE,66121870,1681,1032.0,31868.0
WX,SIPO,63649123,1683,1342.0,31869.0
UV,NULL,73280399,1683,3239.0,31870.0
MN,POJISTNE,25822711,1683,345.0,31871.0
GH,LEASING,35036838,1684,2123.0,31872.0
ST,SIPO,17528325,1685,7968.0,31873.0
UV,SIPO,27540904,1686,1532.0,31874.0
YZ,NULL,74546420,1686,1225.0,31875.0
OP,SIPO,80142312,1688,2249.0,31877.0
MN,SIPO,89019840,1689,2128.0,31878.0
YZ,SIPO,11582345,1690,3311.0,31879.0
EF,SIPO,22764325,1691,720.0,31880.0
QR,NULL,60282856,1691,1214.0,31881.0
WX,LEASING,14131403,1693,2482.0,31884.0
AB,SIPO,38757246,1693,11276.0,31885.0
AB,SIPO,53282368,1695,14658.0,31886.0
QR,SIPO,41205018,1696,2159.0,31887.0
QR,SIPO,38106852,1697,408.0,31888.0
AB,NULL,30674797,1697,1778.0,31889.0
CD,POJISTNE,36977207,1697,35.0,31890.0
UV,SIPO,6397009,1698,9642.0,31891.0
CD,UVER,30528074,1698,3943.0,31892.0
IJ,SIPO,62475007,1699,3463.0,31893.0
EF,SIPO,2504826,1699,19.0,31894.0
AB,SIPO,93968033,1700,6765.0,31895.0
ST,LEASING,90327703,1701,4425.3,31896.0
MN,SIPO,99692040,1701,7571.0,31897.0
QR,SIPO,43392902,1702,4689.0,31898.0
CD,SIPO,73302203,1703,3554.0,31899.0
KL,SIPO,36175376,1704,3285.0,31900.0
KL,SIPO,33791291,1705,5502.0,31901.0
QR,SIPO,67938715,1706,2058.0,31902.0
YZ,LEASING,25559365,1707,1196.9,31903.0
KL,SIPO,16216141,1707,7830.0,31904.0
IJ,SIPO,89942037,1708,4519.0,31905.0
WX,NULL,62805408,1708,3339.0,31906.0
MN,SIPO,20695013,1709,3227.0,31907.0
ST,SIPO,17466086,1710,2071.0,31908.0
KL,SIPO,38527757,1711,183.0,31909.0
KL,NULL,75510221,1711,188.0,31910.0
CD,POJISTNE,58891451,1711,2158.0,31911.0
WX,SIPO,3848445,1712,1626.0,31912.0
MN,SIPO,79335272,1714,3028.0,31913.0
OP,SIPO,39169329,1716,3575.0,31914.0
ST,NULL,972009,1716,1032.0,31915.0
ST,SIPO,11458802,1717,2500.0,31916.0
CD,UVER,9266335,1718,7178.0,31917.0
AB,SIPO,69613939,1718,14456.0,31918.0
UV,SIPO,80013709,1719,2768.0,31919.0
EF,SIPO,3686994,1722,4472.0,31920.0
AB,SIPO,25436383,1723,1092.0,31921.0
YZ,NULL,10030848,1723,3904.0,31922.0
GH,POJISTNE,36498862,1723,4676.0,31923.0
ST,NULL,47622954,1723,8.0,31924.0
QR,SIPO,97682117,1724,1604.0,31925.0
AB,SIPO,99886172,1726,4438.0,31926.0
OP,NULL,61997002,1726,2082.0,31927.0
EF,POJISTNE,89946835,1726,74.0,31928.0
UV,NULL,65941238,1726,115.0,31929.0
QR,SIPO,62198191,1727,1794.0,31930.0
EF,NULL,22698265,1727,1093.0,31931.0
ST,POJISTNE,4687321,1727,3723.0,31932.0
OP,SIPO,84701668,1728,4954.0,31933.0
YZ,SIPO,10198331,1729,6554.0,31934.0
WX,SIPO,42885518,1730,1978.0,31935.0
QR,SIPO,29816907,1731,2631.0,31936.0
WX,SIPO,69793838,1732,8050.0,31937.0
UV,LEASING,52269470,1733,3126.0,31938.0
UV,SIPO,57563334,1733,5808.0,31939.0
UV,SIPO,77629792,1734,9431.0,31940.0
MN,SIPO,76685434,1736,3666.0,31941.0
GH,SIPO,66021996,1737,3103.0,31942.0
QR,NULL,67832314,1737,2329.0,31943.0
MN,SIPO,79240321,1738,1998.0,31944.0
GH,SIPO,76534843,1739,9979.0,31945.0
WX,SIPO,75491714,1740,2713.0,31946.0
IJ,SIPO,79026174,1741,2366.0,31947.0
IJ,SIPO,12537497,1742,3827.0,31948.0
EF,SIPO,61555409,1743,2279.0,31949.0
KL,SIPO,26504409,1744,3317.0,31950.0
MN,SIPO,87503873,1747,871.0,31951.0
MN,NULL,40159267,1747,1118.0,31952.0
AB,LEASING,64197915,1749,4560.8,31956.0
MN,SIPO,42665183,1749,9678.0,31957.0
MN,SIPO,37446361,1750,4028.0,31958.0
OP,NULL,16547310,1750,5517.0,31959.0
GH,SIPO,88401656,1756,6307.0,31964.0
IJ,SIPO,45051741,1758,9384.0,31965.0
ST,NULL,56174659,1758,355.0,31966.0
EF,SIPO,39091742,1759,1856.0,31967.0
WX,NULL,8029026,1759,1866.0,31968.0
GH,SIPO,58458250,1760,1458.0,31969.0
WX,SIPO,63081288,1760,251.0,31970.0
AB,SIPO,93704944,1761,3048.0,31971.0
EF,NULL,69640517,1761,3407.0,31972.0
ST,POJISTNE,75990485,1761,294.0,31973.0
CD,SIPO,73894780,1762,853.0,31974.0
QR,NULL,49858301,1762,3352.0,31975.0
MN,POJISTNE,87955689,1762,1972.0,31976.0
QR,UVER,76073628,1762,6893.0,31977.0
UV,SIPO,70918726,1763,1146.0,31978.0
QR,NULL,52545648,1763,5539.0,31979.0
CD,SIPO,31592887,1764,5270.0,31980.0
EF,SIPO,89295994,1765,2011.0,31981.0
KL,SIPO,85209738,1766,4353.0,31982.0
EF,NULL,6482232,1766,43.0,31983.0
YZ,POJISTNE,88636147,1766,49.0,31984.0
OP,NULL,41643542,1766,2390.0,31985.0
CD,UVER,41536575,1766,501.0,31986.0
ST,SIPO,54714965,1767,2266.0,31987.0
KL,NULL,65165352,1767,1523.0,31988.0
IJ,POJISTNE,83130889,1767,1040.0,31989.0
EF,SIPO,27800739,1770,8351.0,31990.0
GH,SIPO,38500511,1771,3052.0,31991.0
WX,UVER,51707452,1772,5633.0,31992.0
IJ,SIPO,88971179,1772,11994.0,31993.0
ST,SIPO,35383325,1773,2877.0,31994.0
AB,SIPO,60821378,1774,2170.0,31995.0
QR,SIPO,25300705,1775,2343.0,31996.0
YZ,SIPO,86032962,1776,5710.0,31997.0
WX,UVER,80855452,1776,1800.0,31998.0
YZ,SIPO,22132706,1777,1240.0,31999.0
AB,NULL,64771890,1777,1418.0,32000.0
AB,POJISTNE,96171360,1777,1657.0,32001.0
YZ,SIPO,55264913,1778,3432.0,32002.0
KL,SIPO,92837720,1779,3023.0,32003.0
EF,NULL,47371226,1779,1230.0,32004.0
IJ,POJISTNE,7877719,1779,61.0,32005.0
UV,SIPO,76511865,1780,5429.0,32006.0
EF,SIPO,99716561,1782,3231.0,32007.0
EF,SIPO,7060194,1783,6003.0,32008.0
EF,SIPO,14724040,1784,1785.0,32009.0
IJ,SIPO,39795231,1785,1722.0,32010.0
QR,SIPO,45089298,1786,8818.0,32011.0
EF,UVER,8468449,1787,8033.2,32012.0
KL,SIPO,20001995,1790,2096.0,32014.0
ST,NULL,2797884,1790,1935.0,32015.0
ST,SIPO,62828624,1791,6956.0,32016.0
IJ,SIPO,49249744,1792,1712.0,32017.0
IJ,SIPO,77564143,1793,5182.0,32018.0
ST,LEASING,32010120,1793,1345.0,32019.0
ST,SIPO,3015161,1794,2867.0,32020.0
MN,NULL,76406907,1794,1890.0,32021.0
CD,POJISTNE,95064234,1794,198.0,32022.0
IJ,NULL,75616937,1794,47.0,32023.0
MN,SIPO,78194093,1795,3850.0,32024.0
UV,SIPO,5695713,1796,1809.0,32025.0
AB,NULL,33720845,1796,1228.0,32026.0
CD,SIPO,18348533,1797,3835.0,32027.0
ST,NULL,92369353,1797,4015.0,32028.0
AB,SIPO,9787851,1798,2602.0,32029.0
MN,NULL,65253668,1798,1687.0,32030.0
YZ,POJISTNE,15383804,1798,4316.0,32031.0
MN,SIPO,72883474,1799,2514.0,32032.0
KL,SIPO,54079008,1800,5103.0,32033.0
EF,NULL,27750283,1800,1643.0,32034.0
OP,UVER,33671474,1801,4610.0,32035.0
QR,SIPO,49547737,1801,4167.0,32036.0
YZ,NULL,80957543,1801,3419.0,32037.0
AB,POJISTNE,73968469,1801,956.0,32038.0
UV,SIPO,57112502,1802,1112.0,32039.0
CD,SIPO,33883029,1802,1396.0,32040.0
AB,SIPO,29663437,1803,1474.0,32041.0
YZ,NULL,14515853,1803,829.0,32042.0
YZ,LEASING,56198263,1805,2693.0,32043.0
OP,SIPO,38994044,1805,3110.0,32044.0
UV,SIPO,84037089,1806,2552.0,32045.0
YZ,SIPO,25078994,1807,4731.0,32046.0
QR,UVER,39164525,1808,8033.2,32047.0
KL,SIPO,35650015,1809,6269.0,32048.0
WX,NULL,62114232,1809,183.0,32049.0
WX,POJISTNE,80008905,1809,6860.0,32050.0
ST,SIPO,40205115,1810,5925.0,32051.0
EF,UVER,84066038,1811,3990.8,32052.0
ST,SIPO,37117743,1811,4206.0,32053.0
KL,NULL,87739562,1811,6745.0,32054.0
KL,SIPO,96231013,1812,1169.0,32055.0
EF,NULL,95304095,1812,1133.0,32056.0
GH,SIPO,39702093,1813,812.0,32057.0
QR,NULL,343406,1813,4350.0,32058.0
QR,SIPO,75643884,1814,3035.0,32059.0
OP,SIPO,19580573,1815,6037.0,32060.0
QR,NULL,69614529,1815,3859.0,32061.0
MN,SIPO,50690215,1816,2824.0,32062.0
CD,SIPO,57132309,1817,9131.0,32063.0
UV,UVER,82792853,1819,3990.8,32064.0
OP,SIPO,78877323,1819,966.0,32065.0
MN,NULL,18223607,1819,1236.0,32066.0
UV,POJISTNE,82754003,1819,8253.0,32067.0
WX,SIPO,58238744,1820,7794.0,32068.0
IJ,SIPO,23474955,1821,9385.0,32069.0
IJ,SIPO,19228476,1822,1996.0,32070.0
QR,SIPO,10427672,1823,2347.0,32071.0
AB,SIPO,51449030,1824,319.0,32072.0
CD,NULL,62974762,1824,9515.0,32073.0
QR,SIPO,87801843,1825,1425.0,32074.0
ST,NULL,42349684,1825,2688.0,32075.0
OP,SIPO,62603348,1826,9921.0,32076.0
EF,SIPO,47742539,1827,2567.0,32077.0
KL,LEASING,22854000,1828,2394.5,32078.0
EF,SIPO,60668200,1828,4036.0,32079.0
UV,NULL,98265254,1828,1613.0,32080.0
WX,POJISTNE,90934735,1828,153.0,32081.0
YZ,NULL,21647364,1828,1498.0,32082.0
UV,SIPO,42750388,1829,3684.0,32083.0
YZ,SIPO,23603689,1830,7692.0,32084.0
KL,SIPO,26089942,1831,2047.0,32085.0
UV,LEASING,33134043,1832,2072.1,32086.0
QR,SIPO,46307826,1832,3275.0,32087.0
CD,NULL,19165534,1832,139.0,32088.0
CD,POJISTNE,5385864,1832,581.0,32089.0
CD,NULL,85279571,1832,5933.0,32090.0
KL,SIPO,98189168,1833,1674.0,32091.0
QR,SIPO,4736280,1834,8084.0,32092.0
GH,SIPO,45864230,1835,5938.0,32093.0
AB,NULL,98761927,1835,1431.0,32094.0
YZ,SIPO,46282643,1836,6666.0,32095.0
EF,NULL,2027774,1836,1685.0,32096.0
GH,SIPO,47965639,1837,6387.0,32097.0
EF,LEASING,65023559,1838,2072.1,32098.0
UV,SIPO,67060506,1838,8940.0,32099.0
OP,SIPO,76028460,1839,3093.0,32100.0
MN,SIPO,89823549,1841,2840.0,32101.0
KL,NULL,52448677,1841,259.0,32102.0
QR,UVER,70984434,1843,2938.7,32104.0
QR,SIPO,62958741,1843,6994.0,32105.0
EF,SIPO,32871842,1844,2161.0,32106.0
QR,SIPO,5894870,1845,12537.0,32107.0
UV,SIPO,47556239,1846,2062.0,32108.0
MN,SIPO,59477126,1847,1815.0,32109.0
KL,SIPO,94460415,1848,3473.0,32110.0
WX,SIPO,48939102,1851,3649.0,32115.0
ST,SIPO,43960928,1852,2199.0,32116.0
IJ,SIPO,67782974,1854,3948.0,32117.0
MN,SIPO,27503836,1855,2897.0,32118.0
MN,SIPO,85599320,1856,725.0,32119.0
WX,NULL,413990,1856,1449.0,32120.0
CD,SIPO,39414250,1857,4295.0,32121.0
GH,NULL,97685545,1857,279.0,32122.0
ST,SIPO,97497385,1858,3764.0,32123.0
WX,SIPO,63530605,1859,2826.0,32124.0
GH,SIPO,54349380,1860,2170.0,32125.0
QR,SIPO,9564370,1861,1574.0,32126.0
AB,NULL,86292242,1861,1519.0,32127.0
YZ,UVER,95449792,1862,6601.7,32128.0
GH,SIPO,79569941,1863,3371.0,32129.0
ST,NULL,28247505,1863,1096.0,32130.0
QR,POJISTNE,11498463,1863,201.0,32131.0
EF,SIPO,61108732,1865,1915.0,32133.0
IJ,SIPO,75322639,1866,5051.0,32134.0
MN,UVER,7592410,1866,1896.0,32135.0
CD,SIPO,26658559,1868,12111.0,32136.0
YZ,UVER,44563007,1869,1054.0,32137.0
MN,SIPO,37390577,1872,5886.0,32138.0
UV,NULL,67046397,1872,137.0,32139.0
ST,SIPO,15775823,1874,2100.0,32141.0
OP,SIPO,47586584,1875,3094.0,32142.0
IJ,SIPO,65358716,1876,2329.0,32143.0
YZ,NULL,2049482,1876,723.0,32144.0
EF,UVER,57234233,1876,8710.0,32145.0
AB,SIPO,71872693,1877,1198.0,32146.0
UV,SIPO,99609601,1877,629.0,32147.0
WX,SIPO,53768026,1879,907.0,32148.0
QR,NULL,75441211,1879,1119.0,32149.0
AB,SIPO,4048985,1881,2046.0,32150.0
CD,NULL,72414660,1881,3640.0,32151.0
IJ,SIPO,5768174,1882,1907.0,32152.0
AB,NULL,81505483,1882,1936.0,32153.0
OP,POJISTNE,35459327,1882,60.0,32154.0
QR,UVER,56325697,1886,4512.7,32157.0
KL,SIPO,65109085,1886,4198.0,32158.0
IJ,SIPO,2468169,1887,5608.0,32159.0
KL,UVER,40829509,1888,4780.0,32160.0
OP,SIPO,88992631,1888,510.0,32161.0
YZ,NULL,35539561,1888,3473.0,32162.0
OP,POJISTNE,94599204,1888,3269.0,32163.0
OP,SIPO,90301942,1889,3298.0,32164.0
OP,SIPO,32430213,1891,2039.0,32165.0
YZ,NULL,43767422,1891,172.0,32166.0
IJ,POJISTNE,13493419,1891,293.0,32167.0
OP,SIPO,48820698,1892,2398.0,32168.0
OP,SIPO,37540984,1893,6289.0,32169.0
IJ,LEASING,59814214,1895,1791.5,32170.0
YZ,SIPO,97079294,1895,5810.0,32171.0
AB,LEASING,37679821,1896,1791.5,32172.0
AB,SIPO,81584167,1896,9463.0,32173.0
EF,LEASING,82123648,1897,1791.5,32174.0
UV,SIPO,56447219,1897,8458.0,32175.0
OP,NULL,60395377,1897,2237.0,32176.0
WX,POJISTNE,10508221,1897,129.0,32177.0
CD,SIPO,12900150,1899,3081.0,32178.0
KL,SIPO,4257697,1900,7114.0,32179.0
ST,SIPO,11394077,1901,6355.0,32180.0
QR,SIPO,99218499,1903,1878.0,32181.0
YZ,NULL,5529422,1903,260.0,32182.0
WX,SIPO,72036003,1904,2991.0,32183.0
KL,NULL,63970231,1904,587.0,32184.0
OP,POJISTNE,62933331,1904,2257.0,32185.0
WX,LEASING,91014575,1904,1116.0,32186.0
AB,SIPO,28957480,1905,3506.0,32187.0
WX,NULL,17456478,1905,3225.0,32188.0
KL,POJISTNE,23034429,1905,72.0,32189.0
OP,UVER,59762132,1906,1872.8,32190.0
YZ,SIPO,62735038,1906,7355.0,32191.0
YZ,NULL,40499287,1906,158.0,32192.0
OP,SIPO,72668206,1907,8181.0,32193.0
UV,NULL,59887331,1907,594.0,32194.0
UV,SIPO,45842748,1908,3594.0,32195.0
AB,SIPO,56638652,1909,43.0,32196.0
KL,NULL,63000541,1909,1156.0,32197.0
KL,POJISTNE,81369602,1909,928.0,32198.0
YZ,SIPO,15554768,1910,851.0,32199.0
EF,NULL,95706283,1910,2336.0,32200.0
AB,SIPO,72722065,1912,3232.0,32201.0
GH,SIPO,53294521,1913,2613.0,32202.0
GH,SIPO,33870774,1914,1289.0,32203.0
UV,NULL,9548128,1914,2046.0,32204.0
EF,SIPO,85960626,1915,4052.0,32205.0
GH,NULL,43997365,1915,2142.0,32206.0
QR,SIPO,71571534,1916,4269.0,32207.0
YZ,SIPO,10547238,1917,2943.0,32208.0
CD,SIPO,53045350,1918,4231.0,32209.0
EF,SIPO,92220371,1919,4545.0,32210.0
UV,NULL,54287219,1919,342.0,32211.0
GH,SIPO,77530604,1920,3570.0,32212.0
MN,SIPO,40611082,1921,2309.0,32213.0
KL,NULL,97261964,1921,124.0,32214.0
WX,SIPO,86879318,1924,1962.0,32217.0
WX,SIPO,28522896,1925,3860.0,32218.0
WX,SIPO,87020074,1926,2643.0,32219.0
QR,NULL,66210120,1926,361.0,32220.0
ST,SIPO,54550802,1927,2283.0,32221.0
GH,UVER,84353714,1928,2317.5,32222.0
IJ,SIPO,23485905,1929,2027.0,32223.0
ST,SIPO,47185248,1930,3223.0,32224.0
AB,SIPO,34779352,1931,4898.0,32225.0
CD,NULL,16274184,1931,23.0,32226.0
AB,POJISTNE,90722965,1931,1302.0,32227.0
ST,SIPO,49145901,1933,3804.0,32228.0
CD,SIPO,78941809,1934,1428.0,32229.0
IJ,NULL,6592476,1934,4007.0,32230.0
UV,POJISTNE,30378473,1934,720.0,32231.0
UV,NULL,50147646,1934,1167.0,32232.0
UV,SIPO,58173835,1936,2141.0,32233.0
IJ,SIPO,67964726,1937,2933.0,32234.0
IJ,SIPO,28358316,1938,6646.0,32235.0
UV,LEASING,41125863,1938,586.0,32236.0
CD,SIPO,50836545,1939,3090.0,32237.0
QR,NULL,37756449,1939,893.0,32238.0
GH,SIPO,89983695,1940,3106.0,32239.0
EF,SIPO,34419673,1943,3060.0,32242.0
KL,NULL,17804307,1943,1412.0,32243.0
MN,POJISTNE,56432241,1943,2704.0,32244.0
UV,NULL,87436866,1943,2181.0,32245.0
OP,SIPO,38381874,1944,6741.0,32246.0
GH,SIPO,47834515,1946,7593.0,32247.0
QR,SIPO,53213423,1947,3448.0,32248.0
GH,SIPO,89471458,1948,731.0,32249.0
OP,NULL,4367113,1948,6569.0,32250.0
GH,SIPO,62772446,1949,6888.0,32251.0
UV,NULL,70580106,1949,107.0,32252.0
OP,POJISTNE,83566981,1949,43.0,32253.0
IJ,NULL,89576708,1949,487.0,32254.0
KL,SIPO,79988079,1950,6943.0,32255.0
UV,SIPO,67909365,1951,709.0,32256.0
EF,NULL,62647110,1951,968.0,32257.0
GH,POJISTNE,34857571,1951,2441.0,32258.0
IJ,SIPO,85359781,1954,2140.0,32259.0
KL,SIPO,37730187,1955,1964.0,32260.0
UV,SIPO,409156,1956,4674.0,32261.0
UV,SIPO,19923216,1957,1595.0,32262.0
QR,NULL,27709353,1957,892.0,32263.0
UV,SIPO,90704673,1958,2934.0,32264.0
YZ,SIPO,8956242,1959,2975.0,32265.0
QR,SIPO,89473181,1959,167.0,32266.0
YZ,SIPO,50274485,1960,2103.0,32267.0
IJ,NULL,14609361,1960,47.0,32268.0
QR,SIPO,5029577,1961,2293.0,32269.0
MN,SIPO,10131866,1962,770.0,32270.0
OP,NULL,17327452,1962,1192.0,32271.0
MN,POJISTNE,43612647,1962,1771.0,32272.0
OP,SIPO,92063742,1963,3175.0,32273.0
CD,SIPO,4341131,1964,2438.0,32274.0
IJ,SIPO,40902030,1965,9541.0,32275.0
EF,SIPO,77830534,1966,5569.0,32276.0
YZ,UVER,88398128,1967,5194.0,32277.0
KL,SIPO,91595464,1967,14164.0,32278.0
QR,SIPO,67560100,1969,5403.0,32280.0
EF,SIPO,44169485,1970,1774.0,32281.0
GH,NULL,16633075,1970,1916.0,32282.0
GH,SIPO,27420634,1971,6624.0,32283.0
YZ,SIPO,67027497,1972,2736.0,32284.0
KL,SIPO,71021574,1973,847.0,32285.0
WX,NULL,37152791,1973,1150.0,32286.0
QR,SIPO,25971132,1975,2625.0,32287.0
GH,NULL,22193175,1975,1480.0,32288.0
ST,POJISTNE,98307567,1975,1711.0,32289.0
ST,NULL,13919747,1975,765.0,32290.0
CD,SIPO,86137228,1976,3408.0,32291.0
WX,NULL,33949554,1976,2157.0,32292.0
KL,UVER,82303452,1978,5700.3,32293.0
OP,SIPO,85430520,1978,7001.0,32294.0
UV,NULL,57071173,1978,5900.0,32295.0
KL,POJISTNE,25988853,1978,356.0,32296.0
UV,SIPO,32008636,1979,2014.0,32297.0
KL,SIPO,11773962,1980,6879.0,32298.0
OP,SIPO,11741298,1981,1087.0,32299.0
GH,NULL,1563025,1981,1097.0,32300.0
OP,SIPO,49496763,1982,3732.0,32301.0
ST,SIPO,67953830,1986,5451.0,32302.0
AB,SIPO,21216631,1988,2671.0,32303.0
MN,SIPO,72876500,1989,1982.0,32304.0
WX,SIPO,24609065,1990,2168.0,32305.0
ST,SIPO,67935246,1991,2857.0,32306.0
QR,NULL,67428964,1991,4312.0,32307.0
OP,POJISTNE,45115184,1991,341.0,32308.0
AB,SIPO,63505238,1992,4140.0,32309.0
ST,UVER,35646581,1993,5700.3,32310.0
YZ,SIPO,270581,1994,3962.0,32311.0
QR,NULL,84585159,1994,706.0,32312.0
WX,POJISTNE,14715516,1994,18.0,32313.0
EF,NULL,9145510,1994,43.0,32314.0
QR,SIPO,94729518,1995,2944.0,32315.0
GH,LEASING,14449996,1996,2395.6,32316.0
AB,SIPO,81057321,1997,581.0,32317.0
OP,SIPO,12751335,1997,1361.0,32318.0
EF,SIPO,51544994,1999,2676.0,32319.0
EF,NULL,25691366,1999,3778.0,32320.0
YZ,SIPO,79359417,2000,3318.0,32321.0
GH,NULL,21546656,2000,48.0,32322.0
AB,POJISTNE,32802260,2000,14.0,32323.0
KL,UVER,13970154,2000,4847.0,32324.0
MN,SIPO,24125486,2001,12524.0,32325.0
EF,SIPO,59535497,2002,3688.0,32326.0
GH,LEASING,82628261,2003,2127.0,32327.0
MN,SIPO,4163760,2004,5472.0,32328.0
ST,SIPO,7945675,2005,1924.0,32329.0
MN,NULL,85910385,2005,141.0,32330.0
GH,POJISTNE,61473250,2005,209.0,32331.0
WX,SIPO,41503340,2006,2764.0,32332.0
AB,SIPO,73561632,2006,371.0,32333.0
AB,SIPO,98016315,2008,543.0,32334.0
EF,NULL,16119492,2008,3655.0,32335.0
WX,SIPO,4761881,2009,2995.0,32336.0
MN,NULL,55095195,2009,1268.0,32337.0
KL,SIPO,55216366,2010,3876.0,32338.0
YZ,SIPO,51488196,2011,1726.0,32339.0
KL,NULL,32849800,2011,272.0,32340.0
MN,POJISTNE,36082929,2011,12.0,32341.0
IJ,SIPO,87907689,2012,3844.0,32342.0
UV,SIPO,45701158,2015,4535.0,32346.0
WX,SIPO,59047102,2016,741.0,32347.0
KL,NULL,14798927,2016,1069.0,32348.0
ST,POJISTNE,81232386,2016,157.0,32349.0
UV,SIPO,15796089,2017,1855.0,32350.0
IJ,NULL,86340266,2017,816.0,32351.0
WX,SIPO,36951273,2018,3115.0,32352.0
ST,UVER,33088541,2018,3210.0,32353.0
GH,SIPO,2328062,2019,1422.0,32354.0
AB,NULL,41162085,2019,265.0,32355.0
OP,POJISTNE,89666372,2019,415.0,32356.0
WX,SIPO,37676316,2020,2329.0,32357.0
MN,SIPO,67742168,2022,1943.0,32358.0
CD,SIPO,12073362,2023,1687.0,32359.0
YZ,NULL,90052854,2023,4208.0,32360.0
UV,POJISTNE,74848830,2023,1052.0,32361.0
OP,NULL,19809311,2023,1684.0,32362.0
EF,SIPO,52183383,2024,7024.0,32363.0
OP,SIPO,27186978,2025,6704.0,32364.0
WX,SIPO,61090582,2026,1943.0,32365.0
YZ,NULL,17594266,2026,3387.0,32366.0
AB,SIPO,28182983,2027,3476.0,32367.0
CD,SIPO,8332980,2030,4325.0,32368.0
KL,SIPO,81025844,2032,2873.0,32371.0
QR,NULL,61507683,2032,225.0,32372.0
KL,POJISTNE,53290563,2032,690.0,32373.0
IJ,NULL,51595652,2032,1441.0,32374.0
MN,SIPO,78654551,2033,4274.0,32375.0
OP,SIPO,92716079,2034,8744.0,32376.0
WX,UVER,13259464,2035,4898.2,32377.0
GH,SIPO,67583274,2035,8404.0,32378.0
CD,NULL,27185577,2035,917.0,32379.0
EF,POJISTNE,38668644,2035,121.0,32380.0
WX,NULL,54719960,2035,93.0,32381.0
GH,SIPO,62236136,2037,762.0,32382.0
CD,NULL,40179944,2037,8535.0,32383.0
KL,SIPO,62453108,2038,1580.0,32384.0
CD,NULL,20491111,2038,2062.0,32385.0
UV,SIPO,19336450,2040,5262.0,32386.0
YZ,SIPO,33737266,2042,1258.0,32387.0
IJ,NULL,24157494,2042,1008.0,32388.0
QR,SIPO,39356404,2043,4366.0,32389.0
IJ,SIPO,24649983,2044,8417.0,32390.0
UV,LEASING,64375972,2044,861.0,32391.0
EF,SIPO,65556877,2045,1536.0,32392.0
KL,SIPO,85085910,2046,426.0,32393.0
EF,NULL,49969434,2046,1647.0,32394.0
AB,SIPO,49330854,2047,2670.0,32395.0
UV,SIPO,69120418,2048,2525.0,32396.0
KL,NULL,96522324,2048,1466.0,32397.0
GH,LEASING,58051741,2048,1017.0,32398.0
AB,SIPO,66625147,2049,4854.0,32399.0
GH,NULL,14193714,2049,1037.0,32400.0
OP,SIPO,79913246,2050,3564.0,32401.0
WX,NULL,28735864,2050,5542.0,32402.0
WX,POJISTNE,44012415,2050,197.0,32403.0
KL,NULL,89135688,2050,401.0,32404.0
UV,UVER,74274343,2051,4898.2,32405.0
EF,SIPO,4608887,2052,4278.0,32406.0
GH,NULL,20415777,2052,72.0,32407.0
OP,POJISTNE,20428276,2052,263.0,32408.0
CD,LEASING,77256530,2052,1799.0,32409.0
UV,SIPO,22726750,2053,4409.0,32410.0
ST,SIPO,18836146,2054,1488.0,32411.0
CD,NULL,30685097,2054,4448.0,32412.0
UV,POJISTNE,2714741,2054,2802.0,32413.0
WX,SIPO,8321655,2055,6844.0,32414.0
KL,UVER,87599461,2055,4521.0,32415.0
OP,SIPO,70669543,2057,3573.0,32416.0
YZ,NULL,1773274,2057,970.0,32417.0
KL,POJISTNE,24007451,2057,769.0,32418.0
AB,NULL,71481627,2057,102.0,32419.0
ST,SIPO,74001115,2058,2564.0,32420.0
ST,NULL,17455786,2058,131.0,32421.0
YZ,POJISTNE,6131786,2058,5.0,32422.0
IJ,NULL,17472982,2058,2.0,32423.0
WX,SIPO,37982398,2060,7523.0,32424.0
QR,SIPO,55974131,2061,1994.0,32425.0
OP,NULL,78724276,2061,675.0,32426.0
QR,UVER,97387158,2062,7182.5,32427.0
ST,SIPO,30643040,2062,107.0,32428.0
YZ,NULL,28156739,2062,3136.0,32429.0
YZ,SIPO,7305825,2063,1542.0,32430.0
EF,UVER,1838881,2064,2322.7,32431.0
OP,SIPO,16683084,2065,3075.0,32432.0
WX,SIPO,35182011,2066,2319.0,32433.0
QR,SIPO,33975577,2068,172.0,32434.0
WX,NULL,6661606,2068,1405.0,32435.0
OP,POJISTNE,17151004,2068,1047.0,32436.0
YZ,SIPO,91279679,2069,484.0,32437.0
CD,NULL,57790952,2069,2223.0,32438.0
MN,POJISTNE,75770503,2069,2108.0,32439.0
YZ,NULL,80550372,2069,118.0,32440.0
QR,SIPO,36406797,2070,8092.0,32441.0
ST,SIPO,19791907,2071,125.0,32442.0
WX,NULL,44377255,2071,3093.0,32443.0
QR,SIPO,48987203,2072,6746.0,32444.0
KL,UVER,67186093,2073,1860.0,32445.0
ST,SIPO,88473778,2074,2354.0,32446.0
EF,NULL,58509194,2074,2568.0,32447.0
KL,SIPO,26600021,2075,589.0,32448.0
OP,NULL,56678074,2075,992.0,32449.0
UV,POJISTNE,65491747,2075,619.0,32450.0
OP,SIPO,71402716,2076,382.0,32451.0
OP,SIPO,3638083,2076,1670.0,32452.0
GH,SIPO,3833902,2078,3598.0,32453.0
UV,UVER,34001827,2080,5961.0,32454.0
UV,SIPO,62451505,2080,13628.0,32455.0
AB,SIPO,25160008,2081,2028.0,32456.0
CD,SIPO,31757211,2082,822.0,32457.0
